,car_id,time_point,addr,charge_time,remain_licheng
53,53,9.22878800192461,[ 9 72],1.8762229408995175,187.2961765167471
54,54,6.465698771459873,[40 35],0.5836354166319706,402.7274305613382
55,55,5.882890698812741,[37 70],1.6903697111189464,218.27171481350894
56,56,6.055997978804262,[ 5 54],1.551878326149067,241.35361230848883
57,57,7.20239941726012,[ 2 34],1.4745462206204136,254.2422965632644
58,58,8.129853645314263,[29 46],1.705208216501679,215.7986305830535
59,59,9.492969780174052,[53 77],0.6876910005458523,385.38483324235796
60,60,8.822049200483102,[76  1],1.430016018207612,261.663996965398
61,61,9.447064288031813,[33 50],1.5386129912884057,243.5645014519324
62,62,9.00209075867617,[ 4 46],1.422749484861105,262.8750858564825
63,63,9.139861484815398,[44 65],1.0624198117635708,322.9300313727382
64,64,8.267709970671891,[ 2 83],0.72985676533581,378.357205777365
65,65,7.9071151459222975,[10 45],2.077299306067169,153.78344898880516
66,66,8.699577428171935,[42 61],0.9305771769614783,344.9038038397536
67,67,9.275168154837539,[64  6],1.0818760900995563,319.68731831674063
68,68,9.31170175190076,[ 6 32],1.9666796874646675,172.2200520892221
69,69,6.992177969752825,[90 82],1.614457461116423,230.92375648059615
70,70,8.861807053705443,[63 10],2.076184384830796,153.9692691948673
71,71,7.245864252656379,[34 50],1.2742461281091688,287.6256453151385
72,72,9.785852465629874,[37 31],2.7926176416223645,34.563726396272585
73,73,6.724063425273012,[49 75],2.1962048310882505,133.96586148529158
74,74,6.045691703455994,[37 71],1.6361284526833253,227.31192455277912
75,75,8.852203154397875,[55 93],1.7498673712015465,208.35543813307558
76,76,9.524264132717533,[97 40],1.1200516838919368,313.32471935134384
77,77,8.298169012055212,[ 8 49],0.9640315890229247,339.3280684961792
78,78,8.235778100865183,[51 72],1.4797768097569048,253.37053170718255
79,79,9.151177488335357,[10 50],1.1775101304751305,303.7483115874782
80,80,7.557208775012051,[39 65],1.3047669425608277,282.5388429065287
81,81,7.667810677021545,[63  6],2.0898928788518445,151.68452019135924
82,82,8.055087427889967,[50 72],1.4213222933943794,263.11295110093675
83,83,7.479841928180441,[40 33],2.3322465860224764,111.2922356629206
84,84,7.841376946148319,[ 8 76],1.9282356755066896,178.62738741555174
85,85,7.481382962141776,[57 53],1.50305794564448,249.49034239258668
86,86,6.985928728475997,[97 39],1.2356789000714554,294.0535166547574
87,87,8.060682997175883,[96 39],1.434904978570602,260.849170238233
88,88,8.402916204627706,[35 55],1.0238993482498238,329.3501086250294
89,89,8.861578671966962,[27 54],1.5162743218575157,247.28761302374738
90,90,8.889224333725398,[45 71],0.8555763944031625,357.4039342661395
91,91,8.729583545362688,[ 3 46],0.844971479661755,359.1714200563742
92,92,8.555778640789944,[59 55],1.9931782230543897,167.80362949093507
93,93,5.987495864280337,[93 39],0.7775018455321754,370.41635907797075
94,94,7.713040424837477,[54 78],0.8261645738641443,362.305904355976
95,95,7.643571528471564,[57 50],1.3565264103529364,273.9122649411773
96,96,9.455975562913729,[62 22],2.789392317996268,35.10128033395536
97,97,9.138786936585573,[62 20],1.2125123334639984,297.9146110893336
98,98,8.942498356507823,[78  2],1.5252233410828158,245.7961098195307
99,99,8.497295645088693,[99 38],1.038398140344477,326.93364327592053
100,100,7.489140677633052,[99 41],1.315721800358155,280.71303327364086
101,101,6.473663571285481,[62 23],1.3582020162703254,273.6329972882791
102,102,6.635022300349,[31 53],1.8599330446584434,190.01115922359276
103,103,7.791806471306205,[59 54],2.7943420272527706,34.276328791204904
104,104,8.68419423712089,[43 65],2.4562287295311442,90.62854507814262
105,105,8.793970714307996,[ 5 53],1.2645354696627744,289.2440883895376
106,106,8.971700358315767,[37 68],1.4405656093583938,259.905731773601
107,107,7.755954979286095,[58 55],0.40762100999068984,432.0631650015517
108,108,7.341742011131964,[27 56],1.598132828849933,233.64452852501117
109,109,5.115192413877256,[ 7 54],0.7760183346143457,370.6636108976091
110,110,9.018823436528553,[36 51],2.0224840900200123,162.91931832999796
111,111,9.927165997757255,[62  3],1.2337052581942813,294.38245696761976
112,112,9.217826532832493,[46 36],1.7109617160461643,214.83971399230595
113,113,8.759266582701652,[34 98],1.0127877329918316,331.2020445013614
114,114,5.6639583100731485,[95 38],1.4434123136677643,259.4312810553726
115,115,6.636750670951547,[52 93],1.2344380234513581,294.26032942477366
116,116,9.405686112799547,[45 35],2.0213845206305034,163.1025798949161
117,117,9.55951122643538,[ 7 47],1.324485838293893,279.25236028435114
118,118,9.978347792749627,[44 70],1.881466046336024,186.42232561066265
119,119,8.623418712976079,[62 26],1.7039427616430203,216.0095397261633
120,120,9.930895168217894,[37 63],1.6984247654834772,216.9292057527538
121,121,7.3167621211268195,[43 65],2.149387211437179,141.76879809380353
122,122,8.273532458448967,[ 8 74],1.6687152842871524,221.88078595214125
123,123,9.322938173083502,[58 53],2.354895690704333,107.5173848826112
124,124,7.522925558562941,[62 17],2.6571640253199265,57.13932911334559
125,125,8.332043354613992,[40 29],2.3419071611100497,109.68213981499171
126,126,7.608137280915678,[45 37],0.8423948485068115,359.6008585821981
127,127,8.928937558388714,[62 19],1.971208938982044,171.465176836326
128,128,8.511449011857957,[59 47],0.6320232419477326,394.6627930087112
129,129,9.895878575860586,[28 98],1.1651115432564298,305.814742790595
130,130,9.0280151356466,[30 46],1.4102433094011388,264.9594484331435
131,131,8.387037537455848,[ 4 56],1.0599629260220993,323.3395123296501
132,132,9.915656059238596,[21 57],1.4054416139050898,265.7597310158183
133,133,8.879004905738755,[15 33],2.3151014827996583,114.14975286672362
134,134,7.607176511327829,[84  1],1.2756805046326223,287.3865825612296
135,135,8.286761030925023,[33 46],0.43422878252802954,427.6285362453284
136,136,9.995824670601653,[ 2 97],1.6765122463632418,220.58129227279304
137,137,7.0720065059736745,[37 31],1.8238969199507507,196.01718000820821
138,138,9.095625656775228,[ 2 96],2.298286238664756,116.952293555874
139,139,9.745311303296504,[49 43],2.987007988735847,2.1653352106921395
140,140,6.778150992852707,[ 5 51],2.1299774490397723,145.0037584933713
141,141,8.50240149277448,[50 60],1.5174077967899076,247.0987005350154
142,142,9.181441929079275,[94 38],1.2615765334092757,289.7372444317874
143,143,6.807064977049154,[42 62],1.3884601913206398,268.58996811322675
144,144,9.525090071179472,[43 35],0.9886627710548759,335.22287149085406
145,145,6.40639790440626,[35 99],1.3005432260954255,283.24279565076245
146,146,9.296911992402391,[30 51],1.673555710821952,221.07404819634132
147,147,7.477849092358275,[59 86],1.2411997343869086,293.1333776021819
148,148,9.053262783513075,[30 51],0.6769106516297019,387.1815580617164
149,149,8.678612447352675,[38 29],1.927906571377133,178.68223810381116
150,150,6.461042819780636,[32 55],2.0583856470916615,156.9357254847231
151,151,9.293792736816943,[26 51],1.8978639125168588,183.68934791385686
152,152,6.214024833794144,[57 55],1.7098736229775477,215.02106283707536
153,153,7.2323955075722735,[55 75],1.9801597585916357,169.9733735680607
154,154,6.761416170352124,[42 33],2.0768831334630873,153.85281108948544
155,155,8.192319436966692,[42 63],0.9051648407533512,349.1391932077748
156,156,7.403679057592999,[92 38],1.4469835964959434,258.8360672506761
157,157,8.22563203534193,[40 36],0.43178545264113,428.03575789314505
158,158,9.408323021285211,[42 29],1.601411121202801,233.09814646619984
159,159,9.293341883823977,[58 49],2.2445088574235106,125.9151904294149
160,160,9.382749280691707,[60 86],1.9746234181569744,170.8960969738376
161,161,9.349824408050152,[32 49],2.025930179957326,162.34497000711232
162,162,9.940685223314809,[93 92],1.8700291410849221,188.3284764858463
163,163,7.0070309027562185,[63 18],1.3730185110997426,271.1635814833762
164,164,9.281640287038524,[46 62],1.7789856157021322,203.50239738297796
165,165,9.656692511053361,[60 50],2.3960808285239925,100.65319524600125
166,166,8.669072633639056,[43 30],1.8936717502943907,184.38804161760154
167,167,9.96218536652021,[26 47],1.9572048847527705,173.79918587453824
168,168,7.610735178442571,[ 6 47],1.8380832083260699,193.65279861232167
169,169,9.27750787826979,[49 75],0.3653516740483209,439.1080543252799
170,170,8.600714064639046,[87 82],1.549472581334327,241.75456977761215
171,171,7.586810117118667,[27 56],2.513731754749595,81.04470754173414
172,172,9.884943705868963,[43 62],1.3470668925390148,275.48885124349755
173,173,7.808449118641539,[25 52],2.253345675337104,124.44238744381602
174,174,6.983515501478584,[78 60],2.892513358872886,17.914440187852303
175,175,7.456452919429168,[53 44],1.0367550358153663,327.20749403077224
176,176,7.147302716743322,[85 60],1.4907501599848787,251.5416400025202
177,177,5.473028809788603,[62 36],1.296868351762886,283.85527470618564
178,178,8.289646131213582,[36 49],1.9485458270328453,175.24236216119246
179,179,8.62984696002881,[43 66],2.2102927345132883,131.61787758111862
180,180,6.672014113012751,[49 72],1.9211342424539846,179.8109595910026
181,181,8.59116307468099,[38 29],2.7866651172944787,35.555813784253544
182,182,7.145865853763583,[10 75],2.1328986302675284,144.51689495541194
183,183,5.665185034220464,[41 67],2.3246721750228563,112.55463749619062
184,184,8.835859383914885,[63 11],0.8080003078870354,365.3332820188275
185,185,8.115897388719205,[49 44],1.725364747248488,212.43920879191867
186,186,8.186922019090872,[ 8 78],2.0088599881690636,165.19000197182274
187,187,8.33301647761766,[ 2 97],1.3996177475840725,266.7303754026546
188,188,7.240060748492349,[38 30],2.3301391959155513,111.64346734740812
189,189,8.877161496804938,[10 45],1.5113937038300793,248.10104936165345
190,190,8.502151190892116,[10 50],1.960271552895189,173.2880745174685
191,191,9.492130565079963,[30 53],1.5212319839159563,246.4613360140073
192,192,8.836365264086504,[46 61],1.584394315341556,235.93428077640732
193,193,6.494486566368952,[ 7 93],0.8129745254659693,364.50424575567183
194,194,9.812839496580386,[44 35],1.1548864160921093,307.51893065131515
195,195,5.031050318274023,[61 12],1.4823272945484578,252.94545090859037
196,196,8.800888661331138,[51 60],0.18888777423383019,468.51870429436167
197,197,9.415798608463355,[36 56],1.5599689197355537,240.00518004407436
198,198,8.29779898604028,[61 13],1.2046371914176057,299.22713476373235
199,199,6.6658240413745435,[ 8 74],1.5586875060492589,240.2187489917902
200,200,8.002147887606455,[62 27],1.2286606974433492,295.22321709277514
201,201,9.376402317473861,[34 52],1.3092108919227496,281.7981846795417
202,202,7.6077915028590475,[51 79],1.0285599124705838,328.5733479215694
203,203,8.50925057691084,[61  7],1.1721809341545535,304.6365109742411
204,204,7.212774926478298,[ 2 35],2.182775191577011,136.20413473716482
205,205,7.811086021338686,[32 56],2.368773653351868,105.20439110802198
206,206,7.51975104441437,[ 9 91],1.3865747144283274,268.9042142619454
207,207,8.251809781498881,[53 44],1.5746463656149101,237.55893906418166
208,208,9.11419005574173,[ 6 49],1.9686699558383032,171.88834069361613
209,209,6.3834156493997565,[61 21],1.7352634241088578,210.78942931519038
210,210,9.458212046473697,[33 56],2.1127177067012974,147.8803822164504
211,211,7.05098968588981,[43 29],1.1417522151412125,309.7079641431312
212,212,7.1065911243921,[60 85],1.1552585594398725,307.45690676002124
213,213,9.081618952265822,[67 86],1.83895482833404,193.50752861099332
214,214,8.503831730051234,[64 22],1.96832862751596,171.94522874734
215,215,6.604872213761371,[45 67],0.8904001044496404,351.5999825917266
216,216,8.60228564835237,[34 52],0.5428517814917638,409.524703084706
217,217,7.065659583545777,[56 46],2.130705863698027,144.8823560503288
218,218,8.26789825719184,[42 33],1.7199126027374272,213.34789954376214
219,219,7.8029406933937375,[38 36],2.500992402526018,83.16793291233034
220,220,6.759839941791746,[32 48],1.569883062411969,238.3528229313385
221,221,8.148462889909686,[10 53],1.6128749081524802,231.18751530791994
222,222,9.366421813396228,[46 66],1.156126926759565,307.31217887340586
223,223,9.554661238577472,[10 75],1.2361919673510608,293.9680054414899
224,224,8.947251101950897,[39 36],1.1464460936929857,308.92565105116904
225,225,8.064805293605383,[21 59],1.4883140157246435,251.94766404589274
226,226,7.640210133451632,[58 47],0.6344071027609139,394.26548287318104
227,227,8.033951231267324,[ 6 52],1.3380090401561593,276.99849330730683
228,228,9.277479646909605,[27 52],1.7798407341931075,203.35987763448207
229,229,8.896348466225126,[72  0],1.893830174738474,184.36163754358768
230,230,8.546184185864432,[56 52],1.7194272670664568,213.42878882225722
231,231,7.834647037471662,[67 84],0.818367014619336,363.605497563444
232,232,7.244402685164779,[32 55],1.7112643472838582,214.7892754526903
233,233,9.360759663980556,[47 75],1.7938136547429648,201.0310575428392
234,234,7.923558569595077,[38 66],0.3847980504604096,435.86699158993173
235,235,6.995810736819228,[45 67],0.3042135530262031,449.2977411622994
236,236,7.559257062992009,[40 71],1.352439165950826,274.59347234152904
237,237,8.985415914705733,[47 93],1.5870227787541198,235.49620354098002
238,238,6.167087390524037,[29 55],1.5467475066901368,242.2087488849772
239,239,8.627049516065687,[60 46],1.9325816924961956,177.90305125063406
240,240,6.566760326696492,[62  8],1.2187040140382497,296.8826643269584
241,241,9.189269894995236,[55 43],1.059098576844347,323.4835705259422
242,242,7.64665267077555,[52 79],0.7645461543842638,372.575640935956
243,243,7.8833032963269325,[ 6 53],1.4861722668158894,252.3046221973518
244,244,7.608437930354801,[ 5 55],2.11208690058949,147.98551656841838
245,245,7.414297898311423,[52 74],1.1745168156758394,304.24719738736013
246,246,6.760063505772974,[77  0],1.8728685536042966,187.85524106595057
247,247,8.983973581929845,[44 61],0.5925038870563519,401.2493521572747
248,248,6.053206552561767,[26 49],2.2484558003535366,125.25736660774389
249,249,8.105038581258022,[10 73],2.23679172426782,127.20137928869666
250,250,6.294608323987612,[21 59],1.5385770265209628,243.57049557983953
251,251,9.015391521997934,[ 9 53],1.322691905399377,279.55134910010383
252,252,8.51072356099715,[61 10],1.2740273861403797,287.6621023099367
253,253,9.05306189984708,[45 70],2.123440595186933,146.09323413551115
254,254,8.488267935427915,[28 53],0.9131311886804057,347.8114685532658
255,255,7.861743972897611,[41 32],2.1864495714799226,135.59173808667958
256,256,7.432810220969276,[44 67],2.0314689339388217,161.42184434352973
257,257,9.09019587810198,[41 32],1.1168378717925607,313.8603547012399
258,258,9.23927608947664,[51 79],1.2626637066636484,289.55604888939195
259,259,7.945743024219718,[45 70],2.715692357153063,47.38460714115619
260,260,6.761177305875986,[44 61],1.0864224904651665,318.92958492247226
261,261,9.412429930330603,[44 33],1.1093227238629078,315.112879356182
262,262,8.276513325943304,[43 37],1.6761237519523409,220.64604134127651
263,263,7.228061210747769,[59 50],2.0648058986225566,155.86568356290724
264,264,9.357368919651512,[40 70],1.3947185701293994,267.5469049784334
265,265,8.394532626557352,[ 3 56],2.3605102477485085,106.58162537524858
266,266,6.412971447603997,[63 23],2.001505134943688,166.41581084271866
267,267,7.070857358752136,[ 8 89],0.7003325811967896,383.2779031338684
268,268,8.252024712164198,[97 40],1.4593958373858658,256.76736043568906
269,269,8.295623871932653,[ 9 78],0.8342131415688231,360.9644764051962
270,270,9.263412979056257,[ 8 49],1.6552472106645344,224.12546488924426
271,271,9.481479393147877,[49 93],1.4423936608393852,259.6010565267691
272,272,8.049374879620672,[26 99],1.8362344992647226,193.9609167892129
273,273,9.0028461883964,[42 30],1.175272851948533,304.1211913419112
274,274,6.266730486906439,[46 71],0.37758133724640275,437.06977712559956
275,275,9.06468539230321,[67 84],1.638008852344796,226.99852460920067
276,276,5.959981383166036,[96 91],1.5843795530180416,235.93674116365972
277,277,8.077881037009714,[ 7 90],1.190417885112724,301.59701914787934
278,278,8.361637202346875,[34 49],1.5870796681225365,235.48672197957723
279,279,8.45780476175667,[66 95],1.1268412240562364,312.1931293239606
280,280,8.087639808241608,[42 66],2.1441042305501647,142.64929490830588
281,281,5.286638130958915,[10 54],0.7654682280989757,372.4219619835041
282,282,8.544912222283369,[94 91],2.123306168674621,146.11563855422986
283,283,7.225992090527994,[39 33],0.9878812293281987,335.3531284453002
284,284,8.621463100167752,[26 98],0.93349596808822,344.41733865196335
285,285,7.161182430025211,[41 29],1.3130660400303553,281.1556599949408
286,286,8.309071349574976,[10 91],1.924785144931947,179.2024758446755
287,287,6.368821912733123,[86 82],1.4706551062820457,254.89081561965904
288,288,5.776679289229751,[50 75],1.8693764359848597,188.43726066919007
289,289,9.301230693521475,[28 50],1.094109420800785,317.6484298665358
290,290,8.076199976772012,[10 77],1.1531408840375448,307.8098526604092
291,291,8.813394916201181,[62 11],1.6602807532107007,223.28654113154988
292,292,8.988064392091133,[63  4],0.9079434366594283,348.6760938900953
293,293,9.664224638289827,[57 86],1.2879822035385553,285.3362994102408
294,294,6.886268525763364,[92 41],0.911835296626673,348.0274505622212
295,295,9.983918443327994,[31 99],1.0728197056837194,321.19671571938005
296,296,8.969630554082459,[ 9 43],1.495566271392886,250.73895476785236
297,297,8.2627073969119,[31 49],0.48451182165226814,419.2480297246219
298,298,9.326544787479122,[10 56],0.3293070066458079,445.11549889236534
299,299,6.541394931054152,[29 56],1.1823368521177193,302.9438579803801
300,300,5.434322427158088,[ 4 47],1.1912933337413476,301.4511110431087
301,301,9.320161864389735,[64 25],1.4166198322387737,263.89669462687107
302,302,8.687407597337769,[51 45],2.0235769693751338,162.73717177081105
303,303,7.9790161437089475,[42 71],1.6187662748555094,230.2056208574151
304,304,8.012434008815484,[75  2],0.8800583226606048,353.32361288989915
305,305,6.675760297479753,[38 33],1.4964021715235647,250.59963807940588
306,306,9.17492528006749,[58 56],1.2831836077479917,286.1360653753347
307,307,9.739461947661617,[96 88],2.9331823764828044,11.13627058619926
308,308,9.288872881887272,[ 4 46],0.9333958374584366,344.43402709026054
309,309,8.54184589878347,[60 53],1.506833421488794,248.86109641853434
310,310,6.634305625900579,[ 2 58],1.1761376380815376,303.97706031974377
311,311,8.422605234528744,[44 63],1.8631616712915735,189.47305478473774
312,312,7.266509702741757,[35 50],1.7132560526449845,214.45732455916925
313,313,7.748314042344711,[43 34],1.2168864212342811,297.18559646095315
314,314,8.25908429494002,[64 18],0.9458896870548537,342.3517188241911
315,315,7.562406494728904,[45 31],1.4483510797582615,258.6081533736231
316,316,7.246185650785334,[57 51],0.8367793134213651,360.5367810964391
317,317,9.490729622384325,[62 36],1.7271822786883995,212.13628688526677
318,318,9.979672798489364,[58 53],1.7103454521041885,214.9424246493019
319,319,9.53285585857347,[10 73],1.5472208536842993,242.12985771928345
320,320,7.476826332159266,[84 60],2.4690313275872438,88.49477873545938
321,321,7.742266613350202,[51 75],2.0093925233491925,165.1012461084679
322,322,9.433587544402933,[64 15],1.6129177714300151,231.1803714283308
323,323,8.479405084333138,[48 76],1.2782994896396132,286.95008506006445
324,324,7.36228520286966,[61 34],0.44540957796105696,425.76507033982386
325,325,6.446446281676684,[62 24],2.0397078557493686,160.04869070843856
326,326,8.545701115902066,[28 51],1.470646955116627,254.89217414722881
327,327,7.72578525101846,[39 37],1.7787109881387597,203.54816864354007
328,328,7.924354764503173,[ 8 45],1.840280472166977,193.28658797217048
329,329,6.491688163984998,[31 49],2.058770542321266,156.871576279789
330,330,9.523667640232121,[41 68],0.757417765201313,373.7637057997811
331,331,9.608156711750553,[44 36],1.4238807239891966,262.6865460018006
332,332,7.722954446876807,[10 47],1.2487094897452309,291.8817517091282
333,333,9.084706746492355,[39 29],1.0781520118744434,320.30799802092605
334,334,8.127739966649733,[56 53],1.138165044354284,310.3058259409527
335,335,8.721936652199114,[10 90],2.361584600087644,106.4025666520593
336,336,9.576196286157556,[41 66],0.8451587341269059,359.14021097884904
337,337,7.968071535302373,[61 17],1.8623368376240952,189.6105270626508
338,338,8.69522796131308,[78  1],0.9396056903884649,343.3990516019225
339,339,7.264230369829404,[57 51],0.6260173565457519,395.6637739090413
340,340,9.402905129787918,[43 64],0.9385826637052064,343.56955604913225
341,341,6.906824745639721,[44 33],2.057558891638258,157.07351806029033
342,342,8.087840625467443,[29 46],2.0730718232236587,154.48802946272355
343,343,7.979326132972353,[ 3 50],2.2527937958416,124.5343673597333
344,344,8.042954884248434,[ 9 56],1.7147254830464207,214.21241949226322
345,345,7.678705780743195,[61 18],1.718486522794786,213.5855795342023
346,346,8.367143145320396,[ 9 93],2.1275473123161293,145.40878128064514
347,347,7.563200079159889,[62 25],0.9972263450308915,333.79560916151814
348,348,7.848835082937567,[76 60],1.8194520728083425,196.75798786527625
349,349,8.15445240228373,[93 90],1.2002909809538473,299.9515031743588
350,350,5.293065294567116,[28 48],0.7122841684366403,381.2859719272266
351,351,7.579251085452034,[48 77],1.322042620052558,279.6595633245737
352,352,8.208348126500018,[52 45],2.2423058776860865,126.28235371898558
353,353,9.807398464968902,[95 88],1.3883675845048356,268.6054025825274
354,354,5.813051390388493,[98 81],0.517060365961154,413.82327233980766
355,355,7.6414100347245055,[46 30],1.5012980183317757,249.7836636113707
356,356,9.686128527045362,[60 48],1.4888312543683206,251.8614576052799
357,357,6.498671264600466,[26 51],1.9382574744587093,176.9570875902151
358,358,9.401646894831703,[ 5 53],0.9376768925141941,343.720517914301
359,359,7.222195714690608,[27 49],1.3486286316611507,275.22856138980825
360,360,7.774048875466836,[12 33],2.3736604478386454,104.38992536022577
361,361,8.339108806290746,[51 45],1.4575373203122062,257.077113281299
362,362,6.48584173920809,[93 89],1.7243718592448845,212.60469012585258
363,363,9.59263218706471,[48 74],1.6778720478804252,220.3546586865958
364,364,8.732945001202586,[40 29],1.5820213430522052,236.3297761579658
365,365,9.164985809203989,[40 69],1.3540769020697758,274.320516321704
366,366,7.259208170127086,[85  0],1.7849087696659764,202.51520505567058
367,367,8.613286799110407,[42 37],1.879576138978972,186.73731017017133
368,368,8.302193069903657,[38 65],1.664458688649949,222.59021855834183
369,369,6.270582785482797,[57 50],1.57027233912565,238.28794347905836
370,370,8.91003175244566,[52 73],1.9637446200802424,172.70922998662627
371,371,9.65385237926839,[62 23],1.1987800475760473,300.20332540399215
372,372,9.60106332726383,[97 91],1.314641813683537,280.8930310527438
373,373,7.357730936667072,[61  9],1.129882170283066,311.68630495282235
374,374,9.593948383656176,[ 5 47],1.8726408440953601,187.8931926507733
375,375,8.428366797003731,[62 14],1.7986714087109261,200.2214318815123
376,376,9.511874863574555,[33 48],1.3135328578204848,281.07785702991924
377,377,8.01061999213733,[46 32],0.5058132878089814,415.69778536516975
378,378,8.811929069002327,[96 89],0.8253741222208623,362.4376462965229
379,379,7.76253522263974,[61 12],0.5126168425806614,414.5638595698897
380,380,8.300041739809819,[ 2 82],1.793332429670384,201.11126172160266
381,381,8.774513309248315,[19 33],1.202292043897169,299.6179926838052
382,382,8.172449781559186,[93 40],1.22742408283858,295.4293195269033
383,383,9.471072220170676,[32 53],1.453515960494859,257.74733991752345
384,384,9.768744418410925,[41 64],1.5038547637736324,249.35753937106128
385,385,7.721699361247984,[ 4 48],2.229304724048844,128.44921265852602
386,386,8.781927050893744,[27 98],0.7407342988740355,376.54428352099404
387,387,8.205418277179907,[26 51],1.5172497732629997,247.12503778950003
388,388,9.728702647663336,[40 37],1.0648436353166004,322.52606078056664
389,389,8.975710290069397,[33 56],1.6723562494094308,221.27395843176154
390,390,7.396192593914212,[53 79],1.030474594288128,328.254234285312
391,391,8.678336770427165,[51 74],1.8160019916471217,197.33300139214637
392,392,8.659007039823988,[37 70],1.5594809802752487,240.08650328745853
393,393,6.0377542528076145,[ 7 49],1.571505552732754,238.08240787787435
394,394,9.19393710723615,[ 7 51],1.5398017067500707,243.36638220832154
395,395,8.734057247532625,[31 52],1.773078211437649,204.48696476039183
396,396,7.704912635552743,[38 32],1.424151144153912,262.641475974348
397,397,5.907936237973517,[52 77],1.1587046513524069,306.8825581079322
398,398,9.922691289871386,[34 53],1.8131572201734907,197.8071299710849
399,399,8.142189798276036,[11 33],1.2725534724049024,287.90775459918297
400,400,8.139497430784864,[52 75],1.9106262237882423,181.56229603529295
401,401,7.076651015577724,[64 34],1.5190219417605908,246.82967637323486
402,402,7.99821654064309,[76  1],0.9902075357323408,334.9654107112765
403,403,6.512106342524034,[34 49],0.7008123777774715,383.1979370370881
404,404,6.1657914782413545,[99 42],1.095879162645165,317.3534728924725
405,405,7.93238863440474,[97 89],1.1157145051694637,314.0475824717561
406,406,7.672076414547262,[58 85],0.7414037626955247,376.4327062174126
407,407,7.321444430377316,[63 12],1.3076863013888689,282.0522831018552
408,408,9.529726603590301,[49 79],1.7592239665567364,206.79600557387727
409,409,6.177059942585704,[48 93],1.0124435534057894,331.2594077657018
